datetime,pm10,co,temperature_2m,precipitation,pm10_lag_1,pm10_lag_2,pm10_lag_3,pm10_lag_6,pm10_lag_12,pm10_lag_24,pm10_rolling_mean_3,pm10_rolling_std_3,pm10_rolling_mean_6,pm10_rolling_std_6,pm10_rolling_mean_12,pm10_rolling_std_12,pm10_rolling_mean_24,pm10_rolling_std_24,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos,hour_day_interaction
2016-03-12 23:00:00+00:00,21.0,0.64,11.294095225512605,0.0,24.0,25.0,30.0,20.0,18.0,18.0,23.333333333333332,2.081665999466119,25.5,3.0166206257996846,22.583333333333332,3.776923551668938,20.5,4.615663313770505,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.2523299112746946
2016-03-13 00:00:00+00:00,36.0,0.64,10.0,0.0,21.0,24.0,25.0,27.0,20.0,16.0,27.0,7.937253933193771,27.0,5.291502622129191,23.916666666666668,5.299371031861549,21.333333333333332,5.490439648719568,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.0
2016-03-13 01:00:00+00:00,30.0,0.64,8.705904774487395,0.0,36.0,21.0,24.0,26.0,20.0,22.0,29.0,7.549834435270751,27.666666666666668,5.391351098441538,24.75,5.412527556091938,21.666666666666668,5.7684800700739665,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.2023528777234637
2016-03-13 02:00:00+00:00,22.0,0.64,7.5,0.0,30.0,36.0,21.0,30.0,17.0,12.0,29.333333333333332,7.023769168568493,26.333333333333332,5.680375574437553,25.166666666666668,4.93288286231625,22.083333333333332,5.388527803032842,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.3909157412340149
2016-03-13 03:00:00+00:00,20.0,0.64,6.464466094067262,2.463247123044842,22.0,30.0,36.0,25.0,20.0,11.0,24.0,5.291502622129175,25.5,6.252999280345399,25.166666666666668,4.93288286231625,22.458333333333332,4.872095939180559,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.5528383429982753
2016-03-13 04:00:00+00:00,21.0,0.64,5.669872981077806,0.0,20.0,22.0,30.0,24.0,21.0,23.0,21.0,0.9999999999999503,25.0,6.5115282384398885,25.166666666666668,4.93288286231625,22.375,4.879526883694323,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.6770859252957618
2016-03-13 05:00:00+00:00,19.0,0.64,5.1703708685546585,0.0,21.0,20.0,22.0,21.0,20.0,20.0,20.0,0.999999999999944,24.666666666666668,6.801960501698518,25.083333333333332,5.035480176314929,22.333333333333332,4.904892558914287,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.755191220721739
2016-03-13 06:00:00+00:00,30.0,0.64,5.0,0.0,19.0,21.0,20.0,36.0,27.0,26.0,23.333333333333332,5.859465277082309,23.666666666666668,5.006662228138297,25.333333333333332,5.2107115782314395,22.5,5.099019513592784,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.7818314824680299
2016-03-13 08:00:00+00:00,30.0,0.64,5.669872981077807,0.0,30.0,19.0,21.0,30.0,26.0,16.0,26.333333333333332,6.350852961085882,23.666666666666668,5.006662228138297,25.666666666666668,5.382350506024018,23.083333333333332,5.123828957762523,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.677085925295762
2016-03-13 09:00:00+00:00,42.0,0.64,6.464466094067262,0.0,30.0,30.0,19.0,22.0,30.0,16.0,34.0,6.928203230275517,27.0,8.854377448471467,26.666666666666668,7.10100291678876,24.166666666666668,6.197241087891391,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.5528383429982753
2016-03-13 10:00:00+00:00,33.0,0.64,7.5,0.0,42.0,30.0,30.0,20.0,25.0,18.0,35.0,6.244997998398408,29.166666666666668,8.37655458208605,27.333333333333332,7.302967433402219,24.791666666666668,6.303754344878908,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.3909157412340149
2016-03-13 11:00:00+00:00,35.0,0.64,8.705904774487397,0.0,33.0,42.0,30.0,21.0,24.0,23.0,36.666666666666664,4.725815626252626,31.5,7.556454194925034,28.25,7.533259586659687,25.291666666666668,6.6232736334224045,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-0.20235287772346391
2016-03-13 12:00:00+00:00,32.0,0.64,10.0,0.948620625038746,35.0,33.0,42.0,19.0,21.0,18.0,33.333333333333336,1.5275252316519687,33.666666666666664,4.50185147096912,29.166666666666668,7.234178138070242,25.875,6.56944508277923,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,-9.574674224771029e-17
2016-03-13 13:00:00+00:00,29.0,0.64,11.294095225512605,0.0,32.0,35.0,33.0,30.0,36.0,20.0,32.0,3.0000000000000044,33.5,4.679743582719053,28.583333333333332,6.90794448223906,26.25,6.475707112639953,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.20235287772346372
2016-03-13 14:00:00+00:00,31.0,0.64,12.5,0.0,29.0,32.0,35.0,30.0,30.0,20.0,30.666666666666668,1.527525231651942,33.666666666666664,4.5460605656619695,28.666666666666668,6.932575716182706,26.708333333333332,6.402982774129346,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.39091574123401474
2016-03-13 15:00:00+00:00,29.0,0.64,13.535533905932738,0.0,31.0,29.0,32.0,42.0,22.0,17.0,29.666666666666668,1.154700538379233,31.5,2.3452078799117393,29.25,6.607502622707843,27.208333333333332,6.071882214205777,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.552838342998275
2016-03-13 16:00:00+00:00,30.0,0.64,14.330127018922193,0.0,29.0,31.0,29.0,33.0,20.0,20.0,30.0,0.9999999999999835,31.0,2.2803508501982996,30.083333333333332,5.930787673171461,27.625,5.89629581583439,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.6770859252957617
2016-03-13 17:00:00+00:00,33.0,0.64,14.82962913144534,0.0,30.0,29.0,31.0,35.0,21.0,21.0,30.666666666666668,2.081665999466129,30.666666666666668,1.632993161855483,31.083333333333332,5.230302152463159,28.125,5.818355512476466,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.755191220721739
2016-03-13 18:00:00+00:00,36.0,0.64,15.0,0.0,33.0,30.0,29.0,32.0,19.0,20.0,33.0,3.0000000000000075,31.333333333333332,2.7325202042559136,32.5,3.7537859676477683,28.791666666666668,5.763295906870044,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.7818314824680299
2016-03-13 19:00:00+00:00,41.0,0.64,14.82962913144534,0.0,36.0,33.0,30.0,29.0,30.0,27.0,36.666666666666664,4.041451884327398,33.333333333333336,4.501851470969118,33.416666666666664,4.378840305862119,29.375,6.261077140278805,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.755191220721739
2016-03-13 20:00:00+00:00,31.0,0.64,14.330127018922196,0.0,41.0,36.0,33.0,31.0,30.0,26.0,36.0,5.000000000000013,33.333333333333336,4.501851470969118,33.5,4.316985480212305,29.583333333333332,6.226986616240689,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.6770859252957618
2016-03-13 21:00:00+00:00,37.0,0.64,13.535533905932738,0.0,31.0,41.0,36.0,29.0,42.0,30.0,36.333333333333336,5.0332229568471805,34.666666666666664,4.131182235954597,33.083333333333336,3.604500553811091,29.875,6.408638870611537,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.5528383429982754
2016-03-13 22:00:00+00:00,31.0,0.64,12.5,0.0,37.0,31.0,41.0,30.0,33.0,25.0,33.0,3.464101615137761,34.833333333333336,3.9200340134578964,32.916666666666664,3.654594451654085,30.125,6.326703242056132,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.3909157412340153
2016-03-13 23:00:00+00:00,36.0,0.64,11.294095225512605,0.0,31.0,37.0,31.0,33.0,35.0,24.0,34.666666666666664,3.2145502536643322,35.333333333333336,3.8297084310253733,33.0,3.7172815091383695,30.625,6.2957024679711076,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.20235287772346433
2016-03-14 00:00:00+00:00,32.0,0.64,10.0,0.0,36.0,31.0,37.0,36.0,32.0,21.0,33.0,2.6457513110645987,34.666666666666664,4.033195589934466,33.0,3.7172815091383695,31.083333333333332,5.955754737458027,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 01:00:00+00:00,29.0,0.64,8.705904774487395,0.0,32.0,36.0,31.0,41.0,29.0,36.0,32.333333333333336,3.5118845842842488,32.666666666666664,3.141125063837289,33.0,3.7172815091383695,30.791666666666668,5.875366161885741,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 02:00:00+00:00,18.0,0.64,7.5,0.0,29.0,32.0,36.0,31.0,31.0,30.0,26.333333333333332,7.37111479583198,30.5,6.8337398253079655,31.916666666666668,5.712161401675208,30.291666666666668,6.430086662927159,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 03:00:00+00:00,22.0,0.64,6.464466094067262,0.0,18.0,29.0,32.0,37.0,29.0,22.0,23.0,5.567764362829993,28.0,6.723094525588655,31.333333333333332,6.3580061673643105,30.291666666666668,6.430086662927159,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 04:00:00+00:00,18.0,0.64,5.669872981077806,0.0,22.0,18.0,29.0,31.0,30.0,20.0,19.333333333333332,2.3094010767584106,25.833333333333332,7.600438583836252,30.333333333333332,7.438637868140477,30.208333333333332,6.580466262498742,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 05:00:00+00:00,21.0,0.64,5.1703708685546585,0.0,18.0,22.0,18.0,36.0,33.0,21.0,20.333333333333332,2.0816659994660367,23.333333333333332,5.853773711604063,29.333333333333332,7.843159536510249,30.208333333333332,6.580466262498742,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 06:00:00+00:00,19.0,0.64,5.0,0.0,21.0,18.0,22.0,32.0,36.0,19.0,19.333333333333332,1.527525231651807,21.166666666666668,4.167333280008547,27.916666666666668,8.061787906068007,30.208333333333332,6.580466262498742,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 07:00:00+00:00,17.0,0.64,5.1703708685546585,0.0,19.0,21.0,18.0,29.0,41.0,30.0,19.0,1.9999999999998903,19.166666666666668,1.9407902170679827,25.916666666666668,7.476731582149733,29.666666666666668,7.1119413766515,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 08:00:00+00:00,17.0,0.64,5.669872981077807,0.0,17.0,19.0,21.0,18.0,31.0,30.0,17.666666666666668,1.1547005383790443,19.0,2.097617696340332,24.75,7.700354183117465,29.125,7.566013826143289,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 09:00:00+00:00,17.0,0.64,6.464466094067262,0.0,17.0,17.0,19.0,22.0,37.0,42.0,17.0,0.0,18.166666666666668,1.6020819787597593,23.083333333333332,6.934214687571579,28.083333333333332,7.436202085021322,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 10:00:00+00:00,18.0,0.64,7.5,0.0,17.0,17.0,17.0,18.0,31.0,33.0,17.333333333333332,0.5773502691892027,18.166666666666668,1.6020819787597593,22.0,6.592006178284842,27.458333333333332,7.632762145581021,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 11:00:00+00:00,14.0,0.64,8.705904774487397,0.0,18.0,17.0,17.0,21.0,36.0,35.0,16.333333333333332,2.0816659994660087,17.0,1.6733200530681855,20.166666666666668,5.27142094580568,26.583333333333332,7.928576091618204,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 12:00:00+00:00,16.0,0.64,10.0,0.0,14.0,18.0,17.0,19.0,32.0,32.0,16.0,1.999999999999869,16.5,1.3784048752090643,18.833333333333332,3.83366269994763,25.916666666666668,8.12359240873079,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,0.0
2016-03-14 13:00:00+00:00,23.0,0.64,11.294095225512605,0.0,16.0,14.0,18.0,17.0,29.0,29.0,17.666666666666668,4.725815626252558,17.5,3.016620625799691,18.333333333333332,2.5702257889260736,25.666666666666668,8.116899529439463,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 14:00:00+00:00,16.0,0.64,12.5,5.923203605151812,23.0,16.0,14.0,17.0,18.0,31.0,18.333333333333332,4.041451884327325,17.333333333333332,3.0767948691238396,18.166666666666668,2.6571800956288443,25.041666666666668,8.264534846673717,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 15:00:00+00:00,13.0,0.64,13.535533905932738,0.0,16.0,23.0,16.0,17.0,22.0,29.0,17.333333333333332,5.131601439446837,16.666666666666668,3.5590260840104544,17.416666666666668,2.7455197664338247,24.375,8.57099507185363,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 16:00:00+00:00,17.0,0.64,14.330127018922193,0.0,13.0,16.0,23.0,18.0,18.0,30.0,15.333333333333334,2.081665999466005,16.5,3.5071355833500535,17.333333333333332,2.7413776673693775,23.833333333333332,8.610744888581472,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 17:00:00+00:00,19.0,0.64,14.82962913144534,0.0,17.0,13.0,16.0,14.0,21.0,33.0,16.333333333333332,3.0550504633038105,17.333333333333332,3.3862466931200967,17.166666666666668,2.552479483786612,23.25,8.43517480038461,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 18:00:00+00:00,20.0,0.64,15.0,0.0,19.0,17.0,13.0,16.0,19.0,36.0,18.666666666666668,1.5275252316518018,18.0,3.4641016151377726,17.25,2.632834628649934,22.583333333333332,8.004980333825161,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 19:00:00+00:00,22.0,0.64,14.82962913144534,0.0,20.0,19.0,17.0,23.0,17.0,41.0,20.333333333333332,1.5275252316518169,17.833333333333332,3.1885210782848517,17.666666666666668,2.9644356609443965,21.791666666666668,6.978097203372148,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 20:00:00+00:00,27.0,0.64,14.330127018922196,0.0,22.0,20.0,19.0,16.0,17.0,31.0,23.0,3.605551275463945,19.666666666666668,4.718756898449718,18.5,3.988620176087334,21.625,6.79393911480315,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 21:00:00+00:00,26.0,0.64,13.535533905932738,0.0,27.0,22.0,20.0,13.0,17.0,37.0,25.0,2.645751311064542,21.833333333333332,3.970726214015116,19.25,4.494946657586216,21.166666666666668,6.040923242616847,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 22:00:00+00:00,28.0,0.64,12.5,0.0,26.0,27.0,22.0,17.0,18.0,31.0,27.0,0.9999999999999014,23.666666666666668,3.829708431025375,20.083333333333332,5.124953806148066,21.041666666666668,5.856836708658019,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-14 23:00:00+00:00,25.0,0.64,11.294095225512605,0.0,28.0,26.0,27.0,19.0,14.0,36.0,26.333333333333332,1.5275252316518761,24.666666666666668,3.0767948691238507,21.0,4.917501213199465,20.583333333333332,5.003621876606784,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.0,6.123233995736766e-17,-0.0
2016-03-15 00:00:00+00:00,21.0,0.64,10.0,6.524662907933534,25.0,28.0,26.0,20.0,16.0,32.0,24.666666666666668,3.511884584284209,24.833333333333332,2.7868739954771646,21.416666666666668,4.660439568291493,20.125,4.376940563413238,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.0
2016-03-15 02:00:00+00:00,19.0,0.64,7.5,0.0,21.0,25.0,28.0,22.0,23.0,29.0,21.666666666666668,3.0550504633038362,24.333333333333332,3.559026084010463,21.083333333333332,4.679905463950654,19.708333333333332,3.9505549050697977,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.39091574123401485
2016-03-15 03:00:00+00:00,18.0,0.64,6.464466094067262,0.0,19.0,21.0,25.0,27.0,16.0,18.0,19.333333333333332,1.527525231651811,22.833333333333332,4.070217029430597,21.25,4.515126093074662,19.708333333333332,3.9505549050697977,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.5528383429982753
2016-03-15 04:00:00+00:00,29.0,0.64,5.669872981077806,0.0,18.0,19.0,21.0,26.0,13.0,22.0,22.0,6.082762530298193,23.333333333333332,4.676180777800067,22.583333333333332,4.209477042305492,20.0,4.363883392217256,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.6770859252957617
2016-03-15 05:00:00+00:00,35.0,0.64,5.1703708685546585,0.0,29.0,18.0,19.0,28.0,17.0,18.0,27.333333333333332,8.621678104251698,24.5,6.565059024867955,24.083333333333332,5.142661732699296,20.708333333333332,5.303642445377123,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.7551912207217389
2016-03-15 06:00:00+00:00,35.0,0.64,5.0,0.0,35.0,29.0,18.0,25.0,19.0,21.0,33.0,3.46410161513775,26.166666666666668,7.859177225808492,25.416666666666668,5.743903223629754,21.291666666666668,6.053954271287537,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.7818314824680298
2016-03-15 07:00:00+00:00,34.0,0.64,5.1703708685546585,0.0,35.0,35.0,29.0,21.0,20.0,19.0,34.666666666666664,0.577350269189633,28.333333333333332,7.941452428030208,26.583333333333332,5.961365513695568,21.916666666666668,6.56020059785202,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.7551912207217389
2016-03-15 08:00:00+00:00,34.0,0.64,5.669872981077807,0.0,34.0,35.0,35.0,19.0,22.0,17.0,34.333333333333336,0.5773502691896242,30.833333333333332,6.6758270399005175,27.583333333333332,6.1268163664238235,22.625,6.914461845197766,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.6770859252957618
2016-03-15 09:00:00+00:00,34.0,0.64,6.464466094067262,2.08384746538792,34.0,34.0,35.0,18.0,27.0,17.0,34.0,0.0,33.5,2.258317958127303,28.166666666666668,6.393652154972767,23.333333333333332,7.178873998341106,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.5528383429982753
2016-03-15 10:00:00+00:00,28.0,0.64,7.5,0.0,34.0,34.0,34.0,29.0,26.0,17.0,32.0,3.464101615137744,33.333333333333336,2.6583202716503025,28.333333333333332,6.358006167364299,23.791666666666668,7.107737160041299,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.39091574123401485
2016-03-15 11:00:00+00:00,28.0,0.64,8.705904774487397,0.0,28.0,34.0,34.0,35.0,28.0,18.0,30.0,3.4641016151377353,32.166666666666664,3.2506409624360115,28.333333333333332,6.358006167364299,24.208333333333332,7.046301321888005,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.2023528777234639
2016-03-15 12:00:00+00:00,30.0,0.64,10.0,0.0,28.0,28.0,34.0,35.0,25.0,14.0,28.666666666666668,1.154700538379176,31.333333333333332,3.011090610836362,28.75,6.283094200095425,24.875,6.79073857800333,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,9.574674224771027e-17
2016-03-15 13:00:00+00:00,27.0,0.64,11.294095225512605,0.0,30.0,28.0,28.0,34.0,21.0,16.0,28.333333333333332,1.5275252316518866,30.166666666666668,3.125166662222491,29.25,5.832900416836148,25.333333333333332,6.5319726474218145,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.2023528777234637
2016-03-15 14:00:00+00:00,30.0,0.64,12.5,0.0,27.0,30.0,28.0,34.0,19.0,23.0,29.0,1.73205080756883,29.5,2.509980079602263,30.166666666666668,4.858606858561479,25.625,6.5793649753042995,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.3909157412340147
2016-03-15 15:00:00+00:00,36.0,0.64,13.535533905932738,0.0,30.0,27.0,30.0,34.0,18.0,16.0,31.0,4.582575694955829,29.833333333333332,3.2506409624360026,31.666666666666668,3.284490643597393,26.458333333333332,6.57385577193058,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.552838342998275
2016-03-15 16:00:00+00:00,44.0,0.64,14.330127018922193,0.0,36.0,30.0,27.0,28.0,29.0,13.0,36.666666666666664,7.023769168568497,32.5,6.442049363362584,32.916666666666664,4.7185963500972985,27.75,6.854068927984697,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.6770859252957616
2016-03-15 17:00:00+00:00,43.0,0.64,14.82962913144534,0.0,44.0,36.0,30.0,28.0,35.0,17.0,41.0,4.358898943540694,35.0,7.211102550928004,33.583333333333336,5.534328132554837,28.833333333333332,7.13025803952038,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.7551912207217389
2016-03-15 18:00:00+00:00,36.0,0.64,15.0,0.0,43.0,44.0,36.0,30.0,35.0,19.0,41.0,4.358898943540694,36.0,6.7823299831252974,33.666666666666664,5.565042405022355,29.541666666666668,6.953129834308699,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.7818314824680298
2016-03-15 19:00:00+00:00,37.0,0.64,14.82962913144534,0.0,36.0,43.0,44.0,27.0,34.0,20.0,38.666666666666664,3.7859388972001984,37.666666666666664,5.163977794943266,33.916666666666664,5.648142628467802,30.25,6.803132270921408,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,-0.755191220721739
